sentiment,message,tweetid
1,rt USER from USER the conection if rusia epa and the global warming denial URL,631337
1,city within 60 mile of coastline should prob dig giant cistern underground for future global warming super storm,730331
1,rt USER do not sit silently in the face of trump s climate change denial URL,551935
1,rt USER around wh quickest way to get caned is to even mention climate change close 2nd positive opinion of obama,137094
1,rt USER my president elect think global warming is a hoax,10687
1,USER USER USER could not be more ignorant when it come to climate change,615554
1,it is a god thing global warming is just a hoax made up by the chinese URL,780628
1,rt USER indigenous and local knowledge ha a role to play to observe amp respond to climate change more from USER,315050
1,new mexico sufers worse climate change than the great barier ref,935123
1,rt USER scot pruit is a climate change denying fosil fuel advocate who acepted 30 0 of their donation for ag and now the,942439
1,rt USER if the white house is going to stand in the way of real progres on climate change then we have to create progres ourse,344219
1,rt USER i agre simply because nye obliterated ken ham in the creationist debate why not do it again with climate change htps,220641
1,rt USER so evolution and climate change is a scientific con but social darwinism is legit these racist fucker smh URL,900215
1,rt USER we must continue to ilustrate the impact that climate change is already having on comunities around the world especial,103583
1,rt USER if we do not adres climate change there l be more conflict over limited resource we must listen to scientist not fosi,525171
1,rt USER 30 yr baby bomers start dying 50 yr climate change kils most of u for like twenty year america is going t,475306
1,USER everyone know climate change and science is a liberal conspiracy sent to destroy capitalism,467585
1,rt USER mysterious explosion in siberia are sign of galoping climate change USER URL,882481
1,harvey should be the turning point in fighting climate change URL environment,764166
1,rt USER vote vote vote EMOJIwink voting for a candidate that belief climate change is a hoax is the most dangerous person to,418736
1,rt USER pruit denies the sum of empirical science and the urgency to act on climate change USER URL,419651
1,come amp hear more about climate change and antarctica art4climate larsenc climatechangeart URL,897750
1,rt USER me it is so beautiful outside i m so hapy also me global warming is the bigest threat to our generation htps,634747
1,next epa chief doe not believe in climate change aligned with coal industry URL cmts URL,515661
1,rt USER USER cals on citizen to vote for people who believe in climate change USER ha caled it,93815
1,rt USER modern liberalism is acusing people of being rusian agent if they sugest climate change is a important a political is,248518
1,adoftheday al gore s stiring new climate change ad cals on world leader URL URL,551958
1,rt USER we have a president elect who doe not believe in climate change milions of people are going to have to say mr t,609705
1,rt USER eating a vegan diet is the single most powerful thing the average person can do to combat climate change,136493
1,rt USER the dup is stufed with climate change denier homophobe and misogynist may s aliance is a dishonourable coalition,964340
